post,normalized claim
#ਮੇਰਠ ਵਿਚ ਦਲਿਤ ਕੁੜੀ ਨੂੰ ਦਿਨ ਦਿਹਾੜੇ ਭਗਵਾ ਆਤੰਕਵਾਦੀ ਚੁੱਕ ਕੇ ਲੈ ਜਾ ਰਹੇ ਹਨ ਅਤੇ ਲੋਕ ਸਿਰਫ ਤਮਾਸ਼ਾ ਦੇਖ ਰਹੇ ਹਨ। ਮੁਸਲਮਾਨ ਦਲਿਤ ਕਰੋ ਵਿਚਾਰ…,ਮੇਰਠ ਵਿਚ ਦਲਿਤ ਕੁੜੀ ਨੂੰ ਦਿਨ ਦਿਹਾੜੇ ਭਗਵਾ ਆਤੰਕਵਾਦੀ ਚੁੱਕ ਕੇ ਲੈ ਗਏ
भाजपाईयों के अच्छे दिन उमड़-घुमड़ कर आने शुरू हो गए हैं!,ਭਾਜਪਾ ਵਾਲਿਆਂ ਦੇ ਅੱਛੇ ਦਿਨ ਉਮੜ-ਘੁਮੜ ਕਰ ਆਉਣੇ ਸ਼ੁਰੂ ਹੋ ਗਏ ਹਨ
ਬਰਨਾਲਾ ਜਿਲੇ ਚ ਮੈਡੀਕਲ ਟੀਮ ਕਰੋਨਾ ਵਾਇਰਸ ਦਾ ਮਰੀਜ ਘਰੋਂ ਚੁੱਕ ਕੇ ਲੈ ਕੇ ਜਾਂਦੀ ਹੋਈ.. ਸਾਰੇ ਆਪਣਾ ਫਰਜ ਸਮਝ ਕੇ ਸ਼ੇਅਰ ਕਰੋ only 1 #share for save Life🙏🙏🙏,ਬਰਨਾਲਾ ਜਿਲੇ ਚ ਮੈਡੀਕਲ ਟੀਮ ਕਰੋਨਾ ਵਾਇਰਸ ਦਾ ਮਰੀਜ ਘਰੋਂ ਚੁੱਕ ਕੇ ਲੈ ਕੇ ਜਾਂਦੀ ਹੋਈ
"ਤੁ ਸਮਝਾ ਜਨਾਰਦਨ ਵਿਸ਼ਵਰੂਪ ਸਿਰਫ ਗੈਸ ਮਹਿੰਗੀ ਹੋਈ ਹੈ, ਸਿਲੰਡਰ ਨਹੀਂ","ਸਿਰਫ਼ ਗੈਸ ਮਹਿੰਗਾ ਹੋਇਆ , ਸਿਲੰਡਰ ਨਹੀਂ: ਸੰਦੀਪ ਪਾਤਰਾ"
ਲਾਲ ਸਿੰਘ ਚੱਢਾ ਦਾ ਜਲੰਧਰ ਵਿੱਚ ਵਿਰੋਧ,ਇਹ ਫੋਟੋ ਜਲੰਧਰ 'ਚ 'ਲਾਲ ਸਿੰਘ ਚੱਢਾ' ਦੇ ਖਿਲਾਫ ਹੋਏ ਪ੍ਰਦਰਸ਼ਨ ਦੀ ਹੈ। ਇਸ ਦੌਰਾਨ ਆਮਿਰ ਖਾਨ ਮੁਰਦਾਬਾਦ ਦੇ ਨਾਅਰੇ ਵੀ ਲਗਾਏ ਗਏ।
"ਸਾਡੇ ਤੁਹਾਡੇ ਜਵਾਨ ਰਾਹੁਲ ਗਾਂਧੀ ਕਦੇ ਇਸ ਤੇ ਟਵੀਟ ਨਹੀਂ ਕਰੇਗਾ ਕਿ ਭਾਰਤੀ ਸੇਨਾ ਨੇ ਅਰੁਣਾਚਲ ਵਿੱਚ 150 ਤੋਂ ਵੱਧ ਚੀਨੀ ਸੈਨਿਕਾਂ ਨੂੰ ਬੰਦੀ ਬਣਾ ਲਿਆ , ਫਿਰ ਜਦੋਂ ਚੀਨ ਦੀ ਸੇਨਾ ਦੇ ਕਮਾਂਡਰ ਅਤੇ ਭਾਰਤੀ ਕਮਾਂਡਰ ਦੇ ਵਿਚਕਾਰ ਮੀਟਿੰਗ ਹੋਈ ਉਸ ਤੋਂ ਬਾਅਦ ਹੀ ਉਨ੍ਹਾਂ ਨੂੰ ਛੱਡਿਆ ਗਿਆ .. ਇਹ ਹੈ ਬਦਲਦਾ ਭਾਰਤ .. 🚩 ਜੈ ਹਿੰਦ 🇮🇳🚩।",ਭਾਰਤੀ ਸੇਨਾ ਨੇ ਅਰੁਣਾਚਲ ਵਿੱਚ 150 ਤੋਂ ਵੱਧ ਚੀਨੀ ਸੈਨਿਕਾਂ ਨੂੰ ਬੰਦੀ ਬਣਾ ਲਿਆ
"ਮੁੱਖਮੰਤਰੀ ਸਰਦਾਰ ਭਗਵੰਤ ਸਿੰਘ ਮਾਨ ਦੇ ਵਿਆਹ ਵਿੱਚ ਲੱਗੀਆਂ ਰੌਣਕਾਂ,ਗਿੱਧਿਆਂ ਦੀ ਰਾਣੀ ਭਾਬੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨੇ ਵਧਾਈਆਂ ਰੋਣਕਾਂ ,ਮੇਰੇ ਵਲੋਂ ਵੀ ਮਾਨ ਸਾਬ ਨੂੰ ਬਹੁਤ ਬਹੁਤ ਮੁਬਾਰਕਾਂ",ਮੁੱਖਮੰਤਰੀ ਸਰਦਾਰ ਭਗਵੰਤ ਸਿੰਘ ਮਾਨ ਦੇ ਵਿਆਹ ਵਿੱਚ ਲੱਗੀਆਂ ਰੌਣਕਾਂ ਗਿੱਧਿਆਂ ਦੀ ਰਾਣੀ ਭਾਬੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨੇ ਵਧਾਈਆਂ ਰੋਣਕਾਂ
उत्तरप्रदेश के मुख्यमंत्री प्रदूषण रहित ग्रीन पटाखे वाली दिवाली मनाते हुए…,ਯੂਜ਼ਰ ਇਸ ਵੀਡੀਓ ਨੂੰ ਦੀਵਾਲੀ ਦਾ ਦੱਸਦੇ ਹੋਏ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਫਰਜੀ ਦਾਅਵੇ ਨਾਲ ਵਾਇਰਲ ਕਰ ਰਹੇ ਹਨ।
ਮੁਸਕਾਨ ਨਹੀਂ ਰਹੀ। ਭਾਰਤ ‘ਚ ਅੱਲ੍ਹਾ ਅਕਬਰ ਦੀ ਆਵਾਜ਼ ਨਾਲ ਦੁਨੀਆ ਨੂੰ ਹਿਲਾ ਦੇਣ ਵਾਲੀ ਕੁੜੀ ਉਸ ਮੁਸਕਰਾਉਂਦੀ ਹੋਈ ਭੈਣ ਨੂੰ ਕਾਫ਼ਰਾਂ ਨੇ ਮਾਰ ਦਿੱਤਾ !!! ਅੱਲ੍ਹਾ ਉਸ ਨੂੰ ਜੱਨਤ ਵਿੱਚ ਉੱਚ ਮਕਾਮ ਦੇਵੇ। ਆਮੀਨ।,"In India, the girl who shook the world with the sound of Allahu Akbar, that Muskan sister was killed by the infidels!!!"
Shameful and disgraceful acts of Chd police. I’m appalled! I didn’t expect this from Chd police. @DgpChdPolice #WhyChandigarhPolice_AntiFarmer #FarmersProtest,Shameful and disgraceful acts of Chd police. I’m appalled! I didn’t expect this from Chd police. Farmer Protest
ਮੁੱਲਾਂ ਨੂੰ ਕੋਈ ਡਰ ਨਹੀਂ ਕਿਉਂਕਿ ਰਾਜਸਥਾਨ ਵਿੱਚ ਇਹਨਾਂ ਦੀ ਕਾਂਗਰਸ ਸਰਕਾਰ ਹੈ… ਜੈ ਹੋ ਗਹਿਲੋਤ ਅਜੇ ਤੱਕ 5 ਦਿਨ ਹੋ ਗਏ ਇੱਕ ਵੀ ਗ੍ਰਿਫਤਾਰੀ ਨਹੀਂ ਕਿਉਂਕਿ ਮਾਰਨ ਵਾਲੇ ਮੁਸਲਿਮ ਹਨ😎।,ਮੁੱਲਾਂ ਨੂੰ ਕੋਈ ਡਰ ਨਹੀਂ ਕਿਉਂਕਿ ਰਾਜਸਥਾਨ ਵਿੱਚ ਇਹਨਾਂ ਦੀ ਕਾਂਗਰਸ ਸਰਕਾਰ ਹੈ ਜੈ ਹੋ ਗਹਿਲੋਤ ਅਜੇ ਤੱਕ 5 ਦਿਨ ਹੋ ਗਏ ਇੱਕ ਵੀ ਗ੍ਰਿਫਤਾਰੀ ਨਹੀਂ ਕਿਉਂਕਿ ਮਾਰਨ ਵਾਲੇ ਮੁਸਲਿਮ ਹਨ
ਸ਼ੁਕਰ ਆ ਮੈ ਸਿਖ ਹਾਂ ਤੇ ੲਿਨਾਂ ਸਾਰੇ ਪਖੰਡਾਂ ਤੋ ਦੂਰ ਹਾਂ ਭਗਵਾਨ ਕੋ ਹੋ ਗਿਆ ਕਰੋਨਾਂ ਬ੍ਰਾਮਣਾਂ ਨੇ ਕਰਵਾ ਦਿਤਾ ਹਸਪਤਾਲ ਭਰਤੀ ਸਮਝਦਾਰ ਲੋਕ ਇਨ੍ਹਾਂ ਤੇ ਹਸਦੇ ਆ,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੱਕ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕੋਰੋਨਾ ਸੰਕ੍ਰਮਣ ਦੌਰਾਨ ਰੱਬ ਨੂੰ ਵੀ ਕੁਆਰੰਟੀਨ ਕੀਤਾ ਗਿਆ ਹੈ
शाहरुख़ खान ने पाकिस्तान को 45 करोड़ दिए और भारत को जीरो आतंकी फंडिंग कहीं बाहर से नहीं बल्कि भारत का बॉलीवुड ही देता है खान जी,ਦੇਸ਼ ਦਾ ਗਦਾਰ ਸ਼ਾਹਰੁਖ ਖਾਨ ਸਾਰੇ ਖਾਨ pakistan ਜਾਓ
"ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕ੍ਰਿਕਟ ਤੋਂ ਲਿਆ ਸੰਨਿਆਸ, ਅਲਵਿਦਾ ਵਿਰਾਟ ਕੋਹਲੀ।",ਵਿਰਾਟ ਕੋਹਲੀ ਨੇ ਕ੍ਰਿਕਟ ਤੋਂ ਲਿਆ ਸੰਨਿਆਸ
All time gem from Bajrang punia,ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਵੀਡੀਓ ਬਜਰੰਗ ਪੂਨੀਆ ਦਾ ਹੈ।
Salman Khan भाई ने ये गीत Bharat Jodo Yatra को समर्पित किया | हिंदू मुस्लिम सिख ईसाई सब अपने हैं भाई भाई |,ਸਲਮਾਨ ਖਾਨ ਨੇ ਇਹ ਗੀਤ 'ਭਾਰਤ ਜੋੜੋ' ਯਾਤਰਾ ਨੂੰ ਸਮਰਪਿਤ ਕੀਤਾ।
"Finally “Ishwar Allah tero naam” is removed and replaced by Jai Shree Ram, Sita Ram” in Raghupati Raghav rajaram. Dhanyawad narendramodi ji","Finally “Ishwar Allah tero naam” is removed and replaced by Jai Shree Ram, Sita Ram” in Raghupati Raghav rajaram. Dhanyawad narendramodi ji"
ਮੋਹਨ ਭਾਗਵਤ ਮਿਲਣ ਤੋਂ ਬਾਅਦ ਮੁਲਾਇਮ ਨੂੰ ਲੱਗ ਰਿਹਾ ਹੈ ਕਿ ਉੱਤਰ ਪ੍ਰਦੇਸ਼,ਮੋਹਨ ਭਾਗਵਤ ਮਿਲਣ ਤੋਂ  ਬਾਅਦ ਮੁਲਾਇਮ ਨੂੰ ਲੱਗ ਰਿਹਾ ਹੈ ਕਿ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ 'ਚ ਬੀਜੇਪੀ ਦੀ ਸਰਕਾਰ ਬਣ ਰਹੀ ਹੈ।'
ਮਿਤਰੋਂ ਇਹ ਵੀਡੀਓ ਯੂ.ਪੀ ਦੇ #ਮੁਰਾਦਾਬਾਦ ਦੀ ਹੈ। ਇੱਥੇ ਇੱਕ ਔਰਤ ਨਾਲ ਜ਼ੁਲਮ ਦੀਆਂ ਸਾਰੀਆਂ ਹੱਦਾਂ ਪਾਰ ਕਰ ਦਿੱਤੀਆਂ ਗਈਆਂ ਹਨ।ਮੈਂ ਮਾਨਯੋਗ UP CM @myogiadityanath ਜੀ ਅਤੇ ਯੂ ਪੀ Uppolice ਨੂੰ ਬੇਨਤੀ ਕਰਦਾ ਹਾਂ ਕਿ ਇਸ ਮਾਮਲੇ ਵਿੱਚ ਸੰਗਯਾਨ ਲੈਂਦੇ ਹੋਏ ਇਨ੍ਹਾਂ ਦਰਿੰਦਿਆਂ ਤੇ ਕਾਰਵਾਈ ਕਰਨ।,ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁਰਾਦਾਬਾਦ ਵਿੱਚ ਔਰਤ ਦੀ ਬੇਰਹਿਮੀ ਨਾਲ ਕੁਟਾਈ
We have all heard Indian mimicry artists mimicing Indian Politicians. Here is a Pakistani artist immitatimg Imran Khan… you would love it 😀😀😀,Pakistani artist immitatimg Imran Khan
"ਭਗਤ ਸਿੰਘ ਦਾ ਕੇਸ ਲੜਨ ਵਾਲਾ ਵਕੀਲ ਇੱਕ ਮੁਸਲਮਾਨ ਸੀ, ਜਿਸਦਾ ਨਾਂ ਆਸਿਫ਼ ਅਲੀ ਸੀ ਅਤੇ ਭਗਤ ਸਿੰਘ ਨੂੰ ਫਾਂਸੀ ਦਿਲਾਉਣ ਵਾਸਤੇ ਅੰਗਰੇਜਾਂ ਦੀ ਤਰਫ਼ੋਂ ਜਿਹੜੇ ਵਕੀਲ ਨੇ ਕੇਸ ਲੜਿਆ ਸੀ, ਉਸ ਗੱਦਾਰ ਦਾ ਨਾਂ ਰਾਏ ਬਹਾਦੁਰ ਸੂਰਜ ਨਰਾਇਣ ਸ਼ਰਮਾ ਸੀ, ਜਿਹੜਾ RSS ਦੇ ਸੰਸਥਾਪਕ ਹੇਡਗੇਵਾਰ ਦਾ ਦੋਸਤ ਅਤੇ ਸੰਘ ਦਾ ਕਾਰਜਕਰਤਾ ਸੀ।","ਭਗਤ ਸਿੰਘ ਨੂੰ ਫਾਂਸੀ ਦਿਲਾਉਣ ਵਾਸਤੇ ਅੰਗਰੇਜਾਂ ਦੀ ਤਰਫ਼ੋਂ ਜਿਹੜੇ ਵਕੀਲ ਨੇ ਕੇਸ ਲੜਿਆ ਸੀ, ਉਸ ਗੱਦਾਰ ਦਾ ਨਾਂ ਰਾਏ ਬਹਾਦੁਰ ਸੂਰਜ ਨਰਾਇਣ ਸ਼ਰਮਾ ਸੀ, ਜਿਹੜਾ RSS ਦੇ ਸੰਸਥਾਪਕ ਹੇਡਗੇਵਾਰ ਦਾ ਦੋਸਤ ਅਤੇ ਸੰਘ ਦਾ ਕਾਰਜਕਰਤਾ ਸੀ।"
"ਪਿਓ ਉੱਥੇ ਜੇਲ੍ਹ ‘ਚ ਮਰਨ ਦੀ ਕਗਾਰ ‘ਤੇ ਹੈ, ਪਾਰਟੀ ਉੱਥੇ 40 ਵਿੱਚੋਂ ਇੱਕ ਵੀ ਸੀਟ ਨਾ ਲਿਆ ਪਾਈ ਅਤੇ ਮੁੰਡੇ ਇੱਥੇ ਨੱਚਦੇ ਪਏ ਨੇ।",ਇਲੈਕਸ਼ਨ ਹਾਰਨ ਤੋਂ ਬਾਅਦ ਨੱਚਦੇ ਤੇਜਪ੍ਰਤਾਪ ਅਤੇ ਤੇਜਸਵੀ ਯਾਦਵ
#BindasBol*ਇਹ ਮੁਸਲਿਮਾਂ ਦੀ ਇੱਕ ਯੋਜਨਾ ਹੈ ਕਿ ਏਕਾਂਤ ਥਾਂ ਤੇ ਗੰਗਾ ਨਦੀ ਵਿੱਚ ਅਜਾਨ ਲਾ ਕੇ ਕਬਜਾ ਕੀਤਾ ਜਾਵੇ। ਇਹਨਾਂ ਦੀ ਯੋਜਨਾ ਦੇ ਅਨੁਸਾਰ ਗੰਗਾ ਨਦੀ ਦੇ ਕਿਨਾਰੇ ਤੇ ਅਸਥਾਈ ਬਣਾਈ ਜਾਣ ਬਾਅਦ ਵਿੱਚ ਇਹ ਸਥਾਈ ਨਿਵਾਸ ਵਿੱਚ ਬਦਲ ਦਿੱਤੇ ਜਾਣਨਗੇ। ਕਿਉਂਕਿ ਵਿਸ਼ਵ ਦੀ ਅਗਲੀ ਲੜਾਈ ਪਾਣੀ ਲਈ ਹੋਣੀ ਹੈ।,ਗੰਗਾ ਕਿਨਾਰੇ ਮੁਸਲਿਮਾਂ ਨੇ ਪੜ੍ਹੀ ਨਮਾਜ਼
ਸਿਰਫ ਇੱਕ ਹੀ #ਮਜ਼ਹਬ ਹੈ #ਮਜ਼ਹਬ ਏ #ਇਸਲਾਮ… ਇੰਗਲੈਂਡ ਦੇ ਕ੍ਰਿਕਟਰ ਜੋਨੀ ਬੇਯਰਸਟੋ ਨੇ ਇਸਲਾਮ ਕਬੂਲ ਕਰ ਲਿਆ ਹੈ।… ਵੇਖ ਦੁਨੀਆ ਦੇ ਨਾਦਾਨੋਂ ਮੇਰੇ #ਮੁਹੱਮਦ ਏ ਅਰਬੀ ਦਾ ਦੀਨ ਏ ਇਸਲਾਮ ਇੱਕ ਸੱਚਾ ਮਜ਼ਹਬ ਹੈ ਜਿਸਦੇ ਖਿਲਾਫ ਤੁਸੀਂ ਕਿੰਨਾ ਵੀ ਗਲਤ ਪ੍ਰਚਾਰ ਕਰਦੇ ਰਹੋ ਪਰ ਇਸਲਾਮ ਦੁਨੀਆ ਦੇ ਘਰ ਘਰ ਅੰਦਰ ਦਾਖ਼ਲ ਹੋ ਕੇ ਰਹੇਗਾ ਅਤੇ ਦੁਨੀਆ ਦੇ ਝੂਠੇ ਮਜ਼ਹਬਾ ਦਾ ਖਾਤਮਾ ਹੋ ਕੇ ਰਹੇਗਾ….sab kaho masha Allah………,ਇੰਗਲੈਂਡ ਦੇ ਕ੍ਰਿਕਟਰ ਜੋਨੀ ਬੇਯਰਸਟੋ ਨੇ ਇਸਲਾਮ ਕਬੂਲ ਕਰ ਲਿਆ ਹੈ
ਇਹ ਅਮਰੀਕਾ ਦਾ ‘ਦ ਨਿਊਯਾਰਕ ਟਾਈਮਜ਼’ ਅਖਬਾਰ ਹੈ। ਘੋਰ ਵਾਮਪੰਥੀ ਸਮਾਚਾਰ ਪੱਤਰ ਹੈ। ਦਿਨ ਅਤੇ ਰਾਤ ਭਾਰਤ ਦੇ ਵਿਰੁੱਧ ਜ਼ਹਿਰ ਉਗਲਦਾ ਹੈ। ਧੂਰਤ ਕੇਜਰੀਵਾਲ ਨੇ ਕਰੋੜਾਂ ਰੁਪਏ ਦਾ ਵਿਗਿਆਪਨ ਦੇ ਕੇ ਇਸ ਅਖਬਾਰ ਵਿੱਚ ਛਪਵਾਈ। ਗੁਜਰਾਤ ‘ਚ ਕੇਜਰੀਵਾਲ ਦੀ ਰੈਲੀ ‘ਚ 25 ਕਰੋੜ ਲੋਕ ਪਹੁੰਚੇ।,ਇਹ ਅਮਰੀਕਾ ਦਾ 'ਦ ਨਿਊਯਾਰਕ ਟਾਈਮਜ਼' ਅਖਬਾਰ ਹੈ। ਘੋਰ ਵਾਮਪੰਥੀ ਸਮਾਚਾਰ ਪੱਤਰ ਹੈ। ਦਿਨ ਅਤੇ ਰਾਤ ਭਾਰਤ ਦੇ ਵਿਰੁੱਧ ਜ਼ਹਿਰ ਉਗਲਦਾ ਹੈ। ਧੂਰਤ ਕੇਜਰੀਵਾਲ ਨੇ ਕਰੋੜਾਂ ਰੁਪਏ ਦਾ  ਵਿਗਿਆਪਨ ਦੇ ਕੇ ਇਸ ਅਖਬਾਰ ਵਿੱਚ ਛਪਵਾਈ।
"Mashallah! Shubhanallah! 3 times ICC trophy winner, best Indian captain till date, inshaallah MS Dhoni has accepted islam. He has changed his name to MD Danish","Mashallah! Shubhanallah! 3 times ICC trophy winner, best Indian captain till date, inshaallah MS Dhoni has accepted islam. He has changed his name to MD Danish"
Meet the lovely Albino Bat Soooo Cute na ?????,Meet the lovely Albino Bat Soooo Cute na
"ਤਿੰਨ ਹਫਤਿਆਂ ਤੋਂ ਆਪ ਦੇ ਦੇਸ਼ ਵਿਚ ਬੰਦ ਕਸ਼ਮੀਰੀਆਂ ਲਈ ਆਵਾਜ਼ ਚੁੱਕੋ ਜੇ ਤੁਹਾਡੀ ਆਤਮਾ ਕਹੇ ਤਾਂ, ਕਿਉਂਕਿ ਵਤਨ ਜਮੀਨ ਦਾ ਟੁਕੜਾ ਨਹੀਂ ਬਲਕਿ ਉਸ ਉੱਤੇ ਰਹਿਣ ਵਾਲਿਆਂ ਲੋਕਾਂ ਦੀ ਏਕਤਾ ਨਾਲ ਬੰਦਾ ਹੈ ਅਤੇ ਕਸ਼ਮੀਰੀਆਂ ਦਾ ਧਰਮ ਕੋਈ ਵੀ ਕਿਉਂ ਨਾ ਹੋਵੇ, ਹੈ ਤਾਂ ਉਹ ਸਾਡੇ ਭੈਣ ਭਰਾ ਹੀ!! #SaveKashmir #SaveKashmiri",Ex PM Manmohan Singh's Tweet for Kashmir
"ऐसा होगा हमारे प्रभू #श्रीराम का भव्य मंदिर मेरे प्रभु की जन्म भूमि से तिरपाल हट रहा है,,भारत नई दिशा मैं आगे बढ रहा है। #आयोध्या करती है आह्वान ,,ठाठ से कर मंदिर निर्माण",ਅਯੋਧਿਆ ਵਿਚ ਪ੍ਰਸਤਾਵਿਤ ਰਾਮ ਮੰਦਿਰ ਨਿਰਮਾਣ ਲਈ ਭੂਮੀ ਪੂਜਨ ਦੀ ਤਿਆਰੀਆਂ ਵਿਚਕਾਰ ਇੱਕ ਮੰਦਿਰ ਦਾ ਐਨੀਮੇਟਿਡ ਵੀਡੀਓ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ। ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਵੀਡੀਓ ਅਯੋਧਿਆ ਵਿਚ ਬਣਨ ਵਾਲੇ ਰਾਮ ਮੰਦਿਰ ਦਾ ਹੈ।
ਗੁਰਦਾਸਪੁਰ ਲੇਡੀ ASI ਰੰਗੇ ਹੱਥੀ ਫੜੀ.! ਕਿਹਦੇ ਨਾਲ ਅਤੇ ਕੀ ਕਰਦੀ ਸੀ ਆਪ ਦੇਖ ਲਓ।,ਗੁਰਦਾਸਪੁਰ ਲੇਡੀ ASI ਰੰਗੇ ਹੱਥੀ ਫੜੀ.! ਕਿਹਦੇ ਨਾਲ ਅਤੇ ਕੀ ਕਰਦੀ ਸੀ ਆਪ ਦੇਖ ਲਓ
ਟਿਕੈਤ ਸਾਹਬ ਦੇ ਬਿਗੜੇ ਬੋਲ….।,"ਕਿਸਾਨ ਆਗੂ ਰਾਕੇਸ਼ ਟਿਕੈਤ ਦੇ ਬਿਗੜੇ ਬੋਲ , ਮੀਡਿਆ ਨੂੰ ਧਮਕਾਇਆ"
"ਇਹ ਇੱਕ ਸੰਜੋਗ ਹੀ ਕਿਹਾ ਜਾਵੇਗਾ ਕਿ ਸਨ 1818 ਵਿਚ ਜਿਹੜੇ ਦੋ ਆਨੇ ਦਾ ਸਿੱਕਾ ਹੁੰਦਾ ਸੀ ਉਸਦੇ ਵਿਚ ਰਾਮ, ਲੱਛਮਣ, ਜਾਨਕੀ, ਭਰਤ, ਸ਼ਤਰੁਘਨ, ਹਨੂੰਮਾਨ ਸਾਰਿਆਂ ਦੀ ਪ੍ਰਤਿਮਾ ਹੁੰਦੀ ਸੀ ਅਤੇ ਉਸ ਸਮੇਂ ਸਾਡੇ ਦੇਸ਼ ਵਿਚ ਅੰਗਰੇਜਾਂ ਦਾ ਰਾਜ ਸੀ ਅਤੇ ਸਿੱਕੇ ਦੇ ਦੂਜੇ ਪਾਸੇ ਕਮਲ ਦਾ ਫੁੱਲ ਬਣਿਆ ਹੁੰਦਾ ਸੀ ਅਤੇ ਦੀਵਾ ਜਗਿਆ ਹੁੰਦਾ ਸੀ। ਅਜਿਹੇ ਵੀ ਪ੍ਰਮਾਣ ਮਿਲ ਰਹੇ ਹਨ ਕਿ ਜਦੋਂ ਕਮਲ ਦਾ ਰਾਜ ਆਵੇਗਾ ਓਦੋਂ ਹੀ ਅਯੋਧਿਆ ਵਿਚ ਦੀਪ ਉਤਸਵ ਮਨਾਇਆ ਜਾਵੇਗਾ ਅਤੇ ਭਗਵਾਨ ਰਾਮ ਦਾ ਮੰਦਿਰ ਬਣੇਗਾ, ਉਹ ਸਭ ਸਾਹਮਣੇ ਆ ਚੁਕਿਆ ਹੈ। ਪਿਛਲੇ 3 ਸਾਲਾਂ ਤੋਂ ਅਯੋਧਿਆ ਵਿਚ ਦੀਪ ਉਤਸਵ ਮਨਾਇਆ ਜਾ ਰਿਹਾ ਹੈ, ਕਮਲ ਦਾ ਰਾਜ ਆ ਚੁਕਿਆ ਹੈ ਅਤੇ ਕੋਰਟ ਨੇ ਰਾਮ ਮੰਦਿਰ ਦਾ ਸਮਾਂ ਵੀ ਪੱਕਾ ਕਰ ਦਿੱਤਾ ਹੈ। ਪ੍ਰਮਾਣ ਦੇ ਤੋਰ ‘ਤੇ ਤੁਹਾਨੂੰ ਸਾਰਿਆਂ ਨੂੰ ਸਨ 1818 ਦਾ ਦੋ ਆਨਾ ਦਾ ਸਿੱਕਾ ਭੇਜ ਰਿਹਾ ਹੁਣ। ਜੈ ਸ਼੍ਰੀ ਰਾਮ",ਭਗਵਾਨ ਰਾਮ ਦੀ ਛਵੀ ਵਾਲੇ ਇਹ ਸਿੱਕੇ ਕਦੇ ਭਾਰਤੀ ਮੁਦਰਾ ਦੇ ਹਿੱਸਾ ਸਨ
"ਇਤਿਹਾਸ ਵਿਚ ਪਹਿਲੀ ਵਾਰ ਮੱਕਾ ਮਦੀਨਾ ਦਾ ਸ਼ਿਵਲਿੰਗ ਦਿਖਾਇਆ ਗਿਆ ਹੈ, ਸਾਰੇ ਹਿੰਦੂ ਭਰਾ ਇਸਨੂੰ ਜ਼ਰੂਰ ਸ਼ੇਅਰ ਕਰੋ।",ਇਸ ਤਸਵੀਰ ਵਿਚ ਸ਼ਿਵਲਿੰਗ ਮੱਕਾ ਮਦੀਨਾ ਦਾ ਹੈ
ਖੈਬਰ ਪਖਤੂਨਖਵਾ ਵਿੱਚ ਹੜ੍ਹ ਨੇ ਪੂਰੇ ਪਰਿਵਾਰ ਨੂੰ ਬਹਾ ਦਿੱਤਾ।,ਖੈਬਰ ਪਖਤੂਨਖਵਾ ਵਿੱਚ ਹੜ੍ਹ ਨੇ ਪੂਰੇ ਪਰਿਵਾਰ ਨੂੰ ਬਹਾ ਦਿੱਤਾ।
ਜਨਾਬ ਇਨ੍ਹਾਂ ਦਾ ਵੀ ਸਮੇਂ ਨਜ਼ਦੀਕ ਆ ਰਿਹਾ ਹੈ ਲੱਗਦਾ ਹੈ,ਸਾਧਗੁਰੂ ਦੀ ਗੋਦੀ ਵਿਚ ਗਲਤ ਅਵਸਥਾ ਵਿਚ ਬੈਠੀ ਹੈ ਕੋਈ ਕੁੜੀ
"ਚੰਦ੍ਰਯਾਨ 2 ਨੇ ਜਾਰੀ ਕੀਤੀ ਧਰਤੀ ਦੀਆਂ ਪਹਿਲੀ ਫੋਟੋਆਂ, ਅੱਖਾਂ ਦੀ ਨੱਕਾਸ਼ੀ ਦੀ ਤਰ੍ਹਾਂ ਦਿਸਦੀ ਹੋਈ ਧਰਤੀ। ਕਿੰਨੀ ਸੋਹਣੀ ਤਸਵੀਰ ਹੈ",ਚੰਦ੍ਰਯਾਨ-2 ਨੇ ਖਿੱਚੀਆਂ ਹਨ ਇਹ ਤਸਵੀਰਾਂ
